label,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
up,0.5231869697570801,0.5041634453667535,0.9860848188400269,0.5341149012247721,0.4872217814127604,0.9544499516487122,0.5091932614644369,0.48853901050708914,0.9690306782722473,0.5490922927856445,0.510593103479456,0.6541521549224854,0.49060983657836915,0.5147425333658854,0.7690930366516113,0.5666110992431641,0.6156389589662905,0.9618582129478455,0.4729489326477051,0.6152587325484664,0.9743495583534241,0.5925607681274414,0.4592618306477865,0.8981846570968628,0.4363594055175781,0.4676902205855758,0.930946409702301,0.5763509114583333,0.3010694433141638,0.8852032423019409,0.4357603073120117,0.30450956556532116,0.9195333123207092,0.5611709594726563,0.9493195710358796,0.7806246876716614,0.4930569648742676,0.9445753309461805,0.8143287301063538,0.5638773600260417,1.0,0.08183459937572479,0.461096986134847,1.0,0.0873618870973587,0.6090402603149414,1.0,0.010224257595837116,0.5046658515930176,0.9844173855251737,0.010572369210422039
up,0.522611935933431,0.5044052689163773,0.9860829710960388,0.5336875915527344,0.4871933548538773,0.9551331996917725,0.5086892127990723,0.4885470920138889,0.9686968922615051,0.5490200042724609,0.5100028709129051,0.6612217426300049,0.49045003255208336,0.51409912109375,0.7651985883712769,0.5664421717325846,0.6150813349971065,0.9621624946594238,0.4730676651000977,0.6141596476236979,0.9741892218589783,0.592234992980957,0.4592998363353588,0.8991574048995972,0.43619985580444337,0.4663890697337963,0.9303491115570068,0.5759520848592122,0.3007593790690104,0.8860962986946106,0.4359910011291504,0.3044465524178964,0.9189382791519165,0.561189842224121,0.9496912073206019,0.7807500958442688,0.4932527542114258,0.944852927879051,0.8135073781013489,0.5637135187784831,1.0,0.08169946819543839,0.4615686734517415,1.0,0.08677702397108078,0.6096630096435547,1.0,0.010195965878665447,0.5059299786885579,0.9853680645978009,0.010512333363294601
up,0.5223315556844076,0.5043685913085938,0.9861575365066528,0.5334571838378906,0.4869326556170428,0.9558558464050293,0.5083078384399414,0.48846825493706597,0.9686213731765747,0.5490695317586263,0.5095246491608796,0.6664658784866333,0.49023990631103515,0.514184174714265,0.7623075842857361,0.5666353861490886,0.6146172982675058,0.9622013568878174,0.4732105255126953,0.6148045857747396,0.9741089344024658,0.5921946843465169,0.4583257887098524,0.8997179269790649,0.4358093579610189,0.4675364176432292,0.9302494525909424,0.5759330749511719,0.30081787109375,0.8867732286453247,0.4352490743001302,0.3044727749294705,0.9189649820327759,0.5612888336181641,0.9499692563657407,0.7797434329986572,0.493221378326416,0.9454774644639757,0.8122180700302124,0.5640932083129883,1.0,0.08126237243413925,0.4611863454182943,1.0,0.08609169721603394,0.6094568252563477,1.0,0.010197145864367485,0.5048642158508301,0.9831366644965278,0.010497602634131908
up,0.5220559120178223,0.5046134101019966,0.9860613346099854,0.533096726735433,0.4868366382740162,0.9556940197944641,0.5080053329467773,0.4886671843352141,0.9683443307876587,0.5488055547078451,0.5087286489981192,0.6678731441497803,0.4901757558186849,0.5141364768699364,0.7607454657554626,0.5667577743530273,0.6139945136176215,0.962120771408081,0.4733249664306641,0.6147030300564236,0.9740287065505981,0.5924070994059245,0.4580209802698206,0.8992717862129211,0.43571786880493163,0.46773605346679686,0.9299407601356506,0.576076889038086,0.30061329029224537,0.8862470388412476,0.4349170684814453,0.304763341833044,0.918538510799408,0.5610888163248698,0.9503668891059027,0.7778329849243164,0.49312458038330076,0.9459663108543114,0.8105676770210266,0.5640705108642579,1.0,0.08057298511266708,0.4619442939758301,1.0,0.08541875332593918,0.6097629547119141,1.0,0.010131655260920525,0.5059591293334961,0.9825402153862848,0.010443439707159996
up,0.5221562385559082,0.5044280440719039,0.9861631989479065,0.533190377553304,0.4869164926034433,0.9556041955947876,0.5080640157063802,0.48874958179615163,0.9689038991928101,0.548806635538737,0.5094632749204282,0.6654547452926636,0.4901417096455892,0.5149343419958043,0.765220582485199,0.5668679555257161,0.6146070692274306,0.9615464210510254,0.473039182027181,0.6165461222330729,0.9744793772697449,0.5923720677693685,0.45576714409722224,0.8974159359931946,0.43569310506184894,0.4693029898184317,0.931164026260376,0.5761735280354817,0.2986590067545573,0.8847720623016357,0.43488454818725586,0.30569610595703123,0.9197683930397034,0.5614969889322917,0.9504777696397569,0.7760851383209229,0.49336007436116536,0.9465115017361111,0.8113899827003479,0.5641684850056966,1.0,0.08000082522630692,0.4614982604980469,1.0,0.08591633290052414,0.6096686681111654,1.0,0.01007135771214962,0.5059138615926106,0.9832787407769097,0.010474985465407372
up,0.5219330151875814,0.5043034871419271,0.986155092716217,0.5330185890197754,0.48684624565972223,0.9561138153076172,0.5079093933105469,0.48864847819010415,0.9686117768287659,0.548738670349121,0.5096113416883681,0.6710413098335266,0.4902475357055664,0.5150935420283564,0.7618806958198547,0.5670087178548177,0.6152253892686632,0.9616779685020447,0.4730999946594238,0.6179493656864873,0.974266529083252,0.5929883321126302,0.45493147108289933,0.897929847240448,0.43540306091308595,0.4707577175564236,0.9303007125854492,0.5768304824829101,0.29827312893337676,0.8854297995567322,0.43450450897216797,0.30666396529586226,0.9190846681594849,0.5617061614990234,0.951496152524595,0.7746374607086182,0.49361371994018555,0.9477774726019965,0.8090860247612,0.5642309188842773,1.0,0.07926210761070251,0.46149915059407554,1.0,0.08455797284841537,0.6097820281982422,1.0,0.010005821473896503,0.506403923034668,0.9824735288266783,0.010361416265368462
up,0.5221963882446289,0.504423749005353,0.9862874150276184,0.5332711219787598,0.48691575792100694,0.9557570815086365,0.5081900596618653,0.4884828355577257,0.9692264199256897,0.5488119125366211,0.509297349717882,0.663987398147583,0.4901531219482422,0.514178466796875,0.7653586864471436,0.5667877197265625,0.6142573603877315,0.9616856575012207,0.4730307896931966,0.6157374064127604,0.974575936794281,0.5935171127319336,0.45734001442238137,0.8976302742958069,0.43562339146931967,0.4703058878580729,0.9316442012786865,0.5784421920776367,0.29995733190465856,0.8848022818565369,0.4340516090393066,0.3064607408311632,0.9199793338775635,0.5615233103434245,0.9503944679542824,0.776182234287262,0.4933070182800293,0.9462381998697916,0.8115021586418152,0.5649860382080079,1.0,0.07966149598360062,0.4613127072652181,1.0,0.08558875322341919,0.6102326075236003,1.0,0.01002825889736414,0.5050075848897299,0.9818896258318865,0.01042646262794733
up,0.5222587585449219,0.504223124186198,0.9863660335540771,0.5332996368408203,0.4866993091724537,0.9554534554481506,0.5082385381062825,0.48826751708984373,0.9697218537330627,0.5487935384114583,0.5090828789605035,0.6605029702186584,0.490220578511556,0.5139916879159433,0.7693215012550354,0.5668196360270182,0.6142610337999131,0.9614166021347046,0.47291908264160154,0.615584479437934,0.975078284740448,0.5936740875244141,0.45831197102864585,0.8961144685745239,0.43550748825073243,0.4715480663158275,0.9331895709037781,0.579774538675944,0.2998012966579861,0.8832670450210571,0.43409576416015627,0.30752846046730326,0.9211623072624207,0.56113707224528,0.9498463948567708,0.7767418026924133,0.4928373654683431,0.9456077293113426,0.8141787052154541,0.5650975545247395,1.0,0.07988280802965164,0.4610077222188314,1.0,0.0870630294084549,0.6100239435831706,1.0,0.010022192262113094,0.503847312927246,0.9826900906032986,0.010519631206989288
up,0.5222917874654134,0.5042024400499132,0.9863735437393188,0.5334211985270182,0.4866753472222222,0.9558221697807312,0.5083019256591796,0.4882065384476273,0.969609797000885,0.5490708669026693,0.5088956479673032,0.6644198298454285,0.49036954243977865,0.5136665626808449,0.7682818174362183,0.567083740234375,0.6134565565321181,0.9619508981704712,0.4729663213094076,0.6147879706488715,0.9751234650611877,0.5939024607340495,0.45766957600911456,0.8973844647407532,0.4354104995727539,0.4718301843713831,0.9328911900520325,0.5803838729858398,0.2993284437391493,0.883969783782959,0.4343709945678711,0.3093762715657552,0.9206410646438599,0.5612855911254883,0.9492682562934027,0.7801885604858398,0.4928600311279297,0.9450022944697627,0.8161736726760864,0.5650180816650391,1.0,0.08102215081453323,0.46098480224609373,1.0,0.08776432275772095,0.6099856058756511,1.0,0.010112181305885315,0.5041199048360189,0.9840048330801504,0.010569879785180092
up,0.5221598943074545,0.5041212293836805,0.9863986372947693,0.5334442138671875,0.4867490980360243,0.9563565850257874,0.5082694371541341,0.4881205240885417,0.9694203734397888,0.5492665608723958,0.5092075489185475,0.669922411441803,0.49055967330932615,0.5135565298574942,0.7656394839286804,0.5671932220458984,0.6137074223271123,0.9621285200119019,0.47304887771606446,0.6148616084346065,0.9749601483345032,0.5938461303710938,0.4574094984266493,0.8980109691619873,0.43578367233276366,0.47168717560944734,0.9322165846824646,0.5811735153198242,0.29908249466507525,0.8846190571784973,0.4343398094177246,0.3094879998101128,0.9199420809745789,0.561377207438151,0.9490370008680555,0.7777740359306335,0.49300518035888674,0.9446801079644097,0.8131332397460938,0.5650693893432617,1.0,0.0810340940952301,0.460795529683431,1.0,0.08726225793361664,0.6106033325195312,1.0,0.010199066251516342,0.5049391746520996,0.9818374068648726,0.010626696050167084
up,0.5221415837605794,0.5041045012297454,0.9863923192024231,0.5335136413574219,0.4866792466905382,0.9566252827644348,0.508317216237386,0.4881180374710648,0.9692708849906921,0.5495388031005859,0.508964764630353,0.6740248799324036,0.4909237225850423,0.5134341204607928,0.7638198733329773,0.5675199508666993,0.6131028917100695,0.9620999097824097,0.4734031677246094,0.614437414098669,0.9751258492469788,0.5937192916870118,0.4574480127405237,0.8982299566268921,0.43592033386230467,0.4710400334110966,0.9328303933143616,0.5817054112752279,0.3012122260199653,0.8844742178916931,0.43372297286987305,0.30816082424587676,0.9199674129486084,0.5613035202026367,0.9489759657118055,0.7784004211425781,0.4928866386413574,0.9446236504448785,0.8141419887542725,0.5650096893310547,1.0,0.08112160116434097,0.4601139068603516,1.0,0.0875428169965744,0.611004638671875,1.0,0.010218956507742405,0.5044401168823243,0.9812522605613426,0.01067351270467043
up,0.5224734306335449,0.5043584752965856,0.9864798188209534,0.5339153289794922,0.4868260701497396,0.9564121961593628,0.5087142944335937,0.4880117345739294,0.969741940498352,0.5498555501302084,0.5088674474645544,0.6704673171043396,0.4911680221557617,0.5126811274775752,0.7678554654121399,0.5674716313680013,0.6136850992838542,0.9618270993232727,0.4732117970784505,0.6142479225441262,0.9754870533943176,0.5933472951253255,0.45847798100224246,0.8967578411102295,0.43599853515625,0.47058851453993056,0.9336304664611816,0.5818371454874675,0.30246039496527777,0.883126437664032,0.4333049774169922,0.3074046382197627,0.9206581711769104,0.5611317316691081,0.949692224573206,0.7774348855018616,0.4927332878112793,0.9450987074110243,0.8148965835571289,0.5654470443725585,1.0,0.08082526177167892,0.4606572151184082,1.0,0.08810509741306305,0.6117645899454752,1.0,0.010179329663515091,0.505474313100179,0.982974695276331,0.010715263895690441
up,0.5228688557942708,0.5046780056423611,0.9864897727966309,0.5342552185058593,0.4869731761791088,0.9560282826423645,0.5090736707051595,0.48810385244864,0.9700170159339905,0.5500251770019531,0.5085762871636285,0.6653931140899658,0.49118881225585936,0.5122518468786169,0.7711968421936035,0.5674505869547526,0.6130050659179688,0.9617820382118225,0.4729922294616699,0.6138006139684606,0.9757015705108643,0.5933712641398112,0.45803485446506076,0.8962814211845398,0.4354736328125,0.47087029351128473,0.9340554475784302,0.5817724227905273,0.3033043472855179,0.8825764060020447,0.4328959782918294,0.3081355342158565,0.9211810231208801,0.5612490971883138,0.9483466254340278,0.7791578769683838,0.49280738830566406,0.9439268324110243,0.8169684410095215,0.5655851364135742,1.0,0.08193220943212509,0.46097507476806643,1.0,0.08961226046085358,0.6109951655069987,1.0,0.010324024595320225,0.5051158905029297,0.9831967954282408,0.010887708514928818
up,0.5231491088867187,0.5050020571108218,0.9865108132362366,0.5345800399780274,0.48723370587384257,0.9559686779975891,0.5093889554341634,0.4881885669849537,0.9702045917510986,0.550314458211263,0.5085791693793402,0.664475679397583,0.491347599029541,0.5118112634729456,0.7733821868896484,0.5676624933878581,0.6126041553638599,0.9619813561439514,0.4727500279744466,0.6133863661024306,0.975950300693512,0.593380355834961,0.45714246961805555,0.8963322639465332,0.4351672172546387,0.471610344780816,0.93442302942276,0.5815833409627279,0.30167651706271703,0.882221519947052,0.43282737731933596,0.31010151615849246,0.9214110374450684,0.561424446105957,0.9469945271809895,0.7817869186401367,0.4927243232727051,0.9424663967556424,0.8196031451225281,0.5656733194986979,1.0,0.0833713635802269,0.4604273796081543,1.0,0.09137672185897827,0.6107043584187826,1.0,0.010491031222045422,0.5042336781819662,0.9834218343098958,0.011078218929469585
up,0.5232197761535644,0.5049481992368345,0.9865366816520691,0.5346879323323568,0.48717312282986114,0.9560072422027588,0.5094079335530599,0.4881004616066262,0.9702224135398865,0.5504281997680665,0.5087002224392361,0.663703441619873,0.4912256240844727,0.5118656299732349,0.7729679346084595,0.5676591873168946,0.6129179777922453,0.9620638489723206,0.4726466496785482,0.6135922467267072,0.9758412837982178,0.5935904184977213,0.4566562511302807,0.8968391418457031,0.43504648208618163,0.4714048597547743,0.9342008829116821,0.5814725240071614,0.29975885461877894,0.8828991055488586,0.4330163319905599,0.3099011739095052,0.9214291572570801,0.5614480336507162,0.9478061252170139,0.7827446460723877,0.4926369031270345,0.9432574801974827,0.8199427723884583,0.5655717849731445,1.0,0.08319664001464844,0.4602567036946615,1.0,0.09089559316635132,0.6107076644897461,1.0,0.010418309830129147,0.5041094779968261,0.9848019070095486,0.010969153605401516
up,0.5234585126241048,0.5051340738932292,0.9865798354148865,0.5348894119262695,0.4872278849283854,0.9558593034744263,0.5095705986022949,0.48813120524088544,0.9704110026359558,0.5505093256632487,0.5086788601345487,0.6597632765769958,0.491090202331543,0.5117677476671006,0.7741405367851257,0.5674426396687825,0.6138592190212674,0.9618374705314636,0.4727179527282715,0.6138349745008681,0.9756879806518555,0.5938940048217773,0.45771272447374134,0.8958847522735596,0.4348495801289876,0.4707439846462674,0.9336204528808594,0.5809574127197266,0.29951883951822916,0.8828883171081543,0.4332887649536133,0.30967582420066553,0.9215667843818665,0.5614971160888672,0.9490519205729167,0.7794424295425415,0.49299176534016925,0.9444019458912037,0.8170977830886841,0.5651481628417969,1.0,0.08199315518140793,0.46146202087402344,1.0,0.08959881961345673,0.6100403467814127,1.0,0.010320678353309631,0.5056501706441243,0.9845221625434027,0.010859091766178608
up,0.5232315381368001,0.5049727263274016,0.9865491986274719,0.5346458435058594,0.4869739673755787,0.9558197855949402,0.5092974662780761,0.48806446216724536,0.9704095125198364,0.5503955205281575,0.5084834346064815,0.6609918475151062,0.49103374481201173,0.5120508829752605,0.7741674184799194,0.5675858815511068,0.6143981368453414,0.9613715410232544,0.47287896474202473,0.614589606391059,0.9757802486419678,0.5937522252400717,0.4578547159830729,0.8942508101463318,0.43469085693359377,0.4712224324544271,0.933893084526062,0.5802319208780925,0.2984081409595631,0.8816040754318237,0.43299487431844075,0.3100396050347222,0.921833336353302,0.5615756988525391,0.9496472394024884,0.7766332030296326,0.4931474685668945,0.9450198703342014,0.8160681128501892,0.5649758656819661,1.0,0.08082859218120575,0.461736520131429,1.0,0.08908331394195557,0.610093625386556,1.0,0.010186741128563881,0.5061019897460938,0.9846107765480324,0.010785010643303394
up,0.5230836232503255,0.5046806618019387,0.9864761233329773,0.5344645182291666,0.4869386461046007,0.9553772807121277,0.5092884381612142,0.48785920319733794,0.970322847366333,0.549985694885254,0.5089279174804687,0.6583540439605713,0.4910327275594076,0.5119935212311921,0.7748633027076721,0.5671438852945964,0.6154565316659433,0.9609034061431885,0.47280473709106446,0.6149504484953704,0.9757611751556396,0.5932230631510417,0.4585965757016782,0.8929954171180725,0.43510669072469077,0.46898278130425347,0.9339938759803772,0.5792991638183593,0.30084821912977433,0.8807134628295898,0.43262548446655275,0.30728400901511865,0.9219247698783875,0.5617670694986979,0.9499959309895833,0.7745419144630432,0.49370559056599933,0.9452046712239583,0.8152332901954651,0.5646110534667969,1.0,0.08001165091991425,0.46199153264363607,1.0,0.08860945701599121,0.6105467478434244,1.0,0.010067654773592949,0.5072400093078613,0.9859091299551505,0.010703886859118938
up,0.5226411819458008,0.5044533058449074,0.9864489436149597,0.5341288248697916,0.4866350527162905,0.9559526443481445,0.5089426358540853,0.48759935167100693,0.969916045665741,0.5499235153198242,0.5085177951388888,0.665728747844696,0.4911038398742676,0.5116764775028935,0.770638108253479,0.5672345479329427,0.6149386935763889,0.9610470533370972,0.47302993138631183,0.6150559601960359,0.975615918636322,0.5928245544433594,0.45731294420030383,0.8940786719322205,0.43526248931884765,0.46940748426649304,0.9336432218551636,0.5781482696533203,0.3002411736382378,0.8816923499107361,0.4324185371398926,0.30823378386320893,0.9215620756149292,0.5619287490844727,0.9501401548032408,0.7729467749595642,0.4938328742980957,0.9454562717013889,0.813154935836792,0.5648429870605469,1.0,0.07959511131048203,0.46139424641927085,1.0,0.08773718774318695,0.611400032043457,1.0,0.01009247824549675,0.5071306546529134,0.9832404242621527,0.010704503394663334
up,0.5221658070882161,0.5040739271375868,0.9864227175712585,0.5337523142496745,0.4860310872395833,0.9565024971961975,0.5085055351257324,0.4872075398763021,0.9694729447364807,0.5498523076375326,0.507729254828559,0.6724259853363037,0.4910870552062988,0.5112112539785879,0.7663690447807312,0.5674396514892578,0.6149332117151332,0.960992693901062,0.47297000885009766,0.6145503291377314,0.9752559065818787,0.5923528671264648,0.4559909396701389,0.8945931196212769,0.4348855972290039,0.46556729917173034,0.9326191544532776,0.5772070566813151,0.3000504387749566,0.882669985294342,0.43246889114379883,0.30537872314453124,0.9207993149757385,0.5619562149047852,0.9512191207320602,0.7694777846336365,0.4937678337097168,0.9463621351453994,0.8091999888420105,0.5642243067423502,1.0,0.07857848703861237,0.46075687408447263,1.0,0.08604104071855545,0.6124910354614258,1.0,0.010012752376496792,0.5081114133199056,0.9826315420645254,0.010585535317659378
